sample,group,Genotype,GID,plate_code,well,Lote,is_hybrid,total_markers,valid_calls,het_calls,homo_calls,failed_calls,het_rate,call_rate,fail_rate,concordance,purity_status,purity_reason
F6696 - P6G10,CLWQHZN47,CLWQHZN47,45297,F6696,P6G10,,False,9910,9653,21,9632,257,0.002175489485134155,0.974066599394551,0.02593340060544904,0.7778928830415415,FAIL,low concordance (77.8%)
F6697 - P6A11,CLWQHZN12,CLWQHZN12,32940,F6697,P6A11,,False,9910,9653,12,9641,257,0.0012431368486480886,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6697 - P6B11,CLWQHZN12,CLWQHZN12,32940,F6697,P6B11,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6697 - P6C11,CLWQHZN12,CLWQHZN12,32940,F6697,P6C11,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6697 - P6D11,CLWQHZN12,CLWQHZN12,32940,F6697,P6D11,,False,9910,9751,3289,6462,159,0.33729873859091375,0.9839556004036327,0.016044399596367307,0.997743821146549,FAIL,high heterozygosity for inbred (33.7%)
F6697 - P6H10,CLWQHZN12,CLWQHZN12,32940,F6697,P6H10,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6698 - P6A12,CLWQHZN12,CLWQHZN12,32940,F6698,P6A12,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6698 - P6E11,CLWQHZN12,CLWQHZN12,32940,F6698,P6E11,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6698 - P6F11,CLWQHZN12,CLWQHZN12,32940,F6698,P6F11,,False,9910,9653,12,9641,257,0.0012431368486480886,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6698 - P6G11,CLWQHZN12,CLWQHZN12,32940,F6698,P6G11,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6698 - P6H11,CLWQHZN12,CLWQHZN12,32940,F6698,P6H11,,False,9910,9653,12,9641,257,0.0012431368486480886,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6699 - P6B12,CLWQHZN46,CLWQHZN46,45300,F6699,P6B12,,False,9910,9652,23,9629,258,0.002382925818483216,0.9739656912209889,0.0260343087790111,0.9990675507666805,PASS,OK
F6699 - P6C12,CLWQHZN46,CLWQHZN46,45300,F6699,P6C12,,False,9910,9656,105,9551,254,0.010874067937033969,0.9743693239152371,0.025630676084762865,0.9996893123446562,PASS,OK
F6699 - P6D12,CLWQHZN46,CLWQHZN46,45300,F6699,P6D12,,False,9910,9657,114,9543,253,0.011804908356632494,0.9744702320887992,0.025529767911200808,0.9990680335507922,PASS,OK
F6699 - P6E12,CLWQHZN46,CLWQHZN46,45300,F6699,P6E12,,False,9910,9650,27,9623,260,0.002797927461139896,0.9737638748738647,0.026236125126135216,1.0,PASS,OK
F6699 - P6F12,CLWQHZN46,CLWQHZN46,45300,F6699,P6F12,,False,9910,9655,22,9633,255,0.0022786121180735372,0.9742684157416751,0.025731584258324926,0.9978249611600207,PASS,OK
F6700 - P6G12,CLWQHZN46,CLWQHZN46,45300,F6700,P6G12,,False,9910,9652,68,9584,258,0.007045171985080812,0.9739656912209889,0.0260343087790111,0.9998963945296312,PASS,OK
F6700 - P7A1,CLWQHZN46,CLWQHZN46,45300,F6700,P7A1,,False,9910,9654,30,9624,256,0.003107520198881293,0.974167507568113,0.025832492431886983,0.9997928319867413,PASS,OK
F6700 - P7B1,CLWQHZN46,CLWQHZN46,45300,F6700,P7B1,,False,9910,9653,21,9632,257,0.002175489485134155,0.974066599394551,0.02593340060544904,0.9998964052626127,PASS,OK
F6700 - P7C1,CLWQHZN46,CLWQHZN46,45300,F6700,P7C1,,False,9910,9654,27,9627,256,0.0027967681789931634,0.974167507568113,0.025832492431886983,1.0,PASS,OK
F6700 - P7D1,CLWQHZN46,CLWQHZN46,45300,F6700,P7D1,,False,9910,9654,27,9627,256,0.0027967681789931634,0.974167507568113,0.025832492431886983,1.0,PASS,OK
F6701 - P7A2,CLWQHZN46,CLWQHZN46,714,F6701,P7A2,,False,9910,9641,15,9626,269,0.0015558552017425579,0.9728557013118062,0.027144298688193742,0.6591639871382636,FAIL,low concordance (65.9%)
F6701 - P7E1,CLWQHZN46,CLWQHZN46,714,F6701,P7E1,,False,9910,9660,118,9542,250,0.012215320910973085,0.9747729566094854,0.025227043390514632,0.9989648033126294,PASS,OK
F6701 - P7F1,CLWQHZN46,CLWQHZN46,714,F6701,P7F1,,False,9910,9641,11,9630,269,0.0011409604812778757,0.9728557013118062,0.027144298688193742,0.6590602634581475,FAIL,low concordance (65.9%)
F6701 - P7G1,CLWQHZN46,CLWQHZN46,714,F6701,P7G1,,False,9910,9642,10,9632,268,0.0010371292263015972,0.9729566094853683,0.027043390514631685,0.6588881974694046,FAIL,low concordance (65.9%)
F6701 - P7H1,CLWQHZN46,CLWQHZN46,714,F6701,P7H1,,False,9910,9640,9,9631,270,0.0009336099585062241,0.9727547931382442,0.027245206861755803,0.6589211618257261,FAIL,low concordance (65.9%)
F6702 - P7B2,CLWQHZN46,CLWQHZN46,3779,F6702,P7B2,,False,9910,9652,13,9639,258,0.0013468711147948613,0.9739656912209889,0.0260343087790111,1.0,PASS,OK
F6702 - P7C2,CLWQHZN46,CLWQHZN46,3779,F6702,P7C2,,False,9910,9653,42,9611,257,0.00435097897026831,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6702 - P7D2,CLWQHZN46,CLWQHZN46,3779,F6702,P7D2,,False,9910,9677,1193,8484,233,0.12328200888705178,0.9764883955600404,0.023511604439959637,0.9974165547173711,FAIL,high heterozygosity for inbred (12.3%)
F6702 - P7E2,CLWQHZN46,CLWQHZN46,3779,F6702,P7E2,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,0.9998964052626127,PASS,OK
F6702 - P7F2,CLWQHZN46,CLWQHZN46,3779,F6702,P7F2,,False,9910,9653,43,9610,257,0.004454573707655651,0.974066599394551,0.02593340060544904,0.9998964052626127,PASS,OK
F6703 - P7A3,CLWQHZN46,CLWQHZN46,3780,F6703,P7A3,,False,9910,9653,26,9627,257,0.002693463172070859,0.974066599394551,0.02593340060544904,0.9988604578887392,PASS,OK
F6703 - P7B3,CLWQHZN46,CLWQHZN46,3780,F6703,P7B3,,False,9910,9654,34,9620,256,0.0035218562253987984,0.974167507568113,0.025832492431886983,0.9996892479801118,PASS,OK
F6703 - P7C3,CLWQHZN46,CLWQHZN46,3780,F6703,P7C3,,False,9910,9645,36,9609,265,0.0037325038880248835,0.9732593340060545,0.02674066599394551,0.9998963193364437,PASS,OK
F6703 - P7G2,CLWQHZN46,CLWQHZN46,3780,F6703,P7G2,,False,9910,9653,30,9623,257,0.0031078421216202217,0.974066599394551,0.02593340060544904,0.9989640526261266,PASS,OK
F6703 - P7H2,CLWQHZN46,CLWQHZN46,3780,F6703,P7H2,,False,9910,9656,35,9621,254,0.003624689312344656,0.9743693239152371,0.025630676084762865,0.9990679370339686,PASS,OK
F6704 - P7D3,CLWQHZN46,CLWQHZN46,3808,F6704,P7D3,,False,9910,9652,41,9611,258,0.004247824285122255,0.9739656912209889,0.0260343087790111,0.9993783671777869,PASS,OK
F6704 - P7E3,CLWQHZN46,CLWQHZN46,3808,F6704,P7E3,,False,9910,9651,34,9617,259,0.003522950989534763,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6704 - P7F3,CLWQHZN46,CLWQHZN46,3808,F6704,P7F3,,False,9910,9653,17,9636,257,0.0017611105355847922,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6704 - P7G3,CLWQHZN46,CLWQHZN46,3808,F6704,P7G3,,False,9910,9654,39,9615,256,0.004039776258545681,0.974167507568113,0.025832492431886983,1.0,PASS,OK
F6704 - P7H3,CLWQHZN46,CLWQHZN46,3808,F6704,P7H3,,False,9910,9652,10,9642,258,0.0010360547036883548,0.9739656912209889,0.0260343087790111,0.9996891835888935,PASS,OK
F6705 - P7A4,CLWQHZN47,CLWQHZN47,3730,F6705,P7A4,,False,9910,9630,11,9619,280,0.001142263759086189,0.9717457114026236,0.028254288597376387,0.9998961578400831,PASS,OK
F6705 - P7B4,CLWQHZN47,CLWQHZN47,3730,F6705,P7B4,,False,9910,9635,12,9623,275,0.0012454592631032694,0.9722502522704339,0.027749747729566093,0.9998962117280747,PASS,OK
F6705 - P7C4,CLWQHZN47,CLWQHZN47,3730,F6705,P7C4,,False,9910,9631,11,9620,279,0.0011421451562662237,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6705 - P7D4,CLWQHZN47,CLWQHZN47,3730,F6705,P7D4,,False,9910,9634,11,9623,276,0.001141789495536641,0.9721493440968718,0.027850655903128154,0.9997924019099025,PASS,OK
F6705 - P7E4,CLWQHZN47,CLWQHZN47,3730,F6705,P7E4,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,0.999896190179591,PASS,OK
F6706 - P7A5,CLWQHZN47,CLWQHZN47,3805,F6706,P7A5,,False,9910,0,0,0,9910,,0.0,1.0,,WARNING,high fail rate (100.0%)
F6706 - P7B5,CLWQHZN47,CLWQHZN47,3805,F6706,P7B5,,False,9910,0,0,0,9910,,0.0,1.0,,WARNING,high fail rate (100.0%)
F6706 - P7F4,CLWQHZN47,CLWQHZN47,3805,F6706,P7F4,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,0.9997923803591819,PASS,OK
F6706 - P7G4,CLWQHZN47,CLWQHZN47,3805,F6706,P7G4,,False,9910,9630,11,9619,280,0.001142263759086189,0.9717457114026236,0.028254288597376387,1.0,PASS,OK
F6706 - P7H4,CLWQHZN47,CLWQHZN47,3805,F6706,P7H4,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,0.9997923803591819,PASS,OK
F6707 - P7C5,CLWQHZN47,CLWQHZN47,3730,F6707,P7C5,,False,9910,9630,12,9618,280,0.0012461059190031153,0.9717457114026236,0.028254288597376387,1.0,PASS,OK
F6707 - P7D5,CLWQHZN47,CLWQHZN47,3730,F6707,P7D5,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,0.9998961794019934,PASS,OK
F6707 - P7E5,CLWQHZN47,CLWQHZN47,3730,F6707,P7E5,,False,9910,9631,11,9620,279,0.0011421451562662237,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6707 - P7F5,CLWQHZN47,CLWQHZN47,3730,F6707,P7F5,,False,9910,9631,11,9620,279,0.0011421451562662237,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6707 - P7G5,CLWQHZN47,CLWQHZN47,3730,F6707,P7G5,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,0.9997923803591819,PASS,OK
F6708 - P7A6,CLWQHZN47,CLWQHZN47,11872,F6708,P7A6,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,0.999896190179591,PASS,OK
F6708 - P7B6,CLWQHZN47,CLWQHZN47,11872,F6708,P7B6,,False,9910,9631,12,9619,279,0.0012459765341086076,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6708 - P7C6,CLWQHZN47,CLWQHZN47,11872,F6708,P7C6,,False,9910,9634,12,9622,276,0.0012455885405854266,0.9721493440968718,0.027850655903128154,0.9998962009549512,PASS,OK
F6708 - P7D6,CLWQHZN47,CLWQHZN47,11872,F6708,P7D6,,False,9910,9630,11,9619,280,0.001142263759086189,0.9717457114026236,0.028254288597376387,1.0,PASS,OK
F6708 - P7H5,CLWQHZN47,CLWQHZN47,11872,F6708,P7H5,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,0.9997923588039868,PASS,OK
F6709 - P7E6,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6709,P7E6,,False,9910,9653,11,9642,257,0.001139542111260748,0.974066599394551,0.02593340060544904,1.0,PASS,OK
F6709 - P7F6,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6709,P7F6,,False,9910,9652,11,9641,258,0.0011396601740571901,0.9739656912209889,0.0260343087790111,1.0,PASS,OK
F6709 - P7G6,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6709,P7G6,,False,9910,9651,11,9640,259,0.0011397782613200705,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6709 - P7H6,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6709,P7H6,,False,9910,9651,12,9639,259,0.0012433944668946222,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6710 - P7A7,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6710,P7A7,,False,9910,9651,9,9642,259,0.0009325458501709667,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6710 - P7B7,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6710,P7B7,,False,9910,9652,11,9641,258,0.0011396601740571901,0.9739656912209889,0.0260343087790111,0.9998963945296312,PASS,OK
F6710 - P7C7,CLWQHZN46-6-1-1-B,CLWQHZN46-6-1-1-B,48812,F6710,P7C7,,False,9910,9654,10,9644,256,0.0010358400662937642,0.974167507568113,0.025832492431886983,0.9998964159933706,PASS,OK
F6711 - P7D7,SNLWZ240088,SNLWZ240088,37580,F6711,P7D7,,False,9910,9286,170,9116,624,0.018307129011415034,0.9370332996972754,0.06296670030272453,1.0,PASS,OK
F6711 - P7E7,SNLWZ240088,SNLWZ240088,37580,F6711,P7E7,,False,9910,9650,10,9640,260,0.0010362694300518134,0.9737638748738647,0.026236125126135216,1.0,PASS,OK
F6711 - P7F7,SNLWZ240088,SNLWZ240088,37580,F6711,P7F7,,False,9910,9651,12,9639,259,0.0012433944668946222,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6711 - P7G7,SNLWZ240088,SNLWZ240088,37580,F6711,P7G7,,False,9910,9651,10,9641,259,0.0010361620557455186,0.9738647830474269,0.02613521695257316,1.0,PASS,OK
F6711 - P7H7,SNLWZ240088,SNLWZ240088,37580,F6711,P7H7,,False,9910,8908,372,8536,1002,0.04176021553659632,0.8988900100908174,0.10110998990918264,0.9998877413560844,WARNING,high fail rate (10.1%)
F6712 - P7B8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6712,P7B8,,False,9910,9632,10,9622,278,0.0010382059800664453,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6712 - P7C8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6712,P7C8,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6712 - P7D8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6712,P7D8,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6712 - P7E8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6712,P7E8,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,1.0,PASS,OK
F6712 - P7F8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6712,P7F8,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,1.0,PASS,OK
F6713 - P7A9,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6713,P7A9,,False,9910,9634,11,9623,276,0.001141789495536641,0.9721493440968718,0.027850655903128154,1.0,PASS,OK
F6713 - P7B9,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6713,P7B9,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6713 - P7C9,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6713,P7C9,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,1.0,PASS,OK
F6713 - P7G8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6713,P7G8,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6713 - P7H8,CLWQHZN47-5-1-1-B,CLWQHZN47-5-1-1-B,52343,F6713,P7H8,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,1.0,PASS,OK
F6714 - P7A10,SNLWZ240001,SNLWZ240001,37473,F6714,P7A10,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6714 - P7B10,SNLWZ240001,SNLWZ240001,37473,F6714,P7B10,,False,9910,9635,12,9623,275,0.0012454592631032694,0.9722502522704339,0.027749747729566093,1.0,PASS,OK
F6714 - P7C10,SNLWZ240001,SNLWZ240001,37473,F6714,P7C10,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6714 - P7D9,SNLWZ240001,SNLWZ240001,37473,F6714,P7D9,,False,9910,9631,11,9620,279,0.0011421451562662237,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6714 - P7E9,SNLWZ240001,SNLWZ240001,37473,F6714,P7E9,,False,9910,9633,11,9622,277,0.0011419080244991177,0.9720484359233098,0.02795156407669021,1.0,PASS,OK
F6714 - P7F9,SNLWZ240001,SNLWZ240001,37473,F6714,P7F9,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,1.0,PASS,OK
F6714 - P7G9,SNLWZ240001,SNLWZ240001,37473,F6714,P7G9,,False,9910,9630,13,9617,280,0.0013499480789200416,0.9717457114026236,0.028254288597376387,1.0,PASS,OK
F6714 - P7H9,SNLWZ240001,SNLWZ240001,37473,F6714,P7H9,,False,9910,9631,11,9620,279,0.0011421451562662237,0.9718466195761857,0.02815338042381433,1.0,PASS,OK
F6715 - P7D10,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6715,P7D10,,False,9910,9656,381,9275,254,0.03945733222866611,0.9743693239152371,0.025630676084762865,0.9975144987572494,PASS,OK
F6715 - P7E10,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6715,P7E10,,False,9910,9645,377,9268,265,0.03908761016070503,0.9732593340060545,0.02674066599394551,0.9944012441679627,PASS,OK
F6715 - P7F10,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6715,P7F10,,False,9910,9647,205,9442,263,0.021250129573960816,0.9734611503531786,0.02653884964682139,0.9958536332538613,PASS,OK
F6715 - P7G10,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6715,P7G10,,False,9910,9646,447,9199,264,0.04634045200082936,0.9733602421796166,0.026639757820383452,0.9902550279908771,PASS,OK
F6715 - P7H10,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6715,P7H10,,False,9910,9648,421,9227,262,0.04363598673300166,0.9735620585267407,0.026437941473259334,0.9975124378109452,PASS,OK
F6716 - P7A11,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6716,P7A11,,False,9910,9642,447,9195,268,0.046359676415681395,0.9729566094853683,0.027043390514631685,0.9871395975938602,PASS,OK
F6716 - P7B11,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6716,P7B11,,False,9910,0,0,0,9910,,0.0,1.0,,WARNING,high fail rate (100.0%)
F6716 - P7C11,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6716,P7C11,,False,9910,9648,394,9254,262,0.04083747927031509,0.9735620585267407,0.026437941473259334,0.9931592039800995,PASS,OK
F6716 - P7D11,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6716,P7D11,,False,9910,9641,349,9292,269,0.036199564360543515,0.9728557013118062,0.027144298688193742,0.990872316149777,PASS,OK
F6716 - P7E11,SNMLWZ200296-C,SNMLWZ200296-C,48949,F6716,P7E11,,False,9910,9653,367,9286,257,0.03801926862115405,0.974066599394551,0.02593340060544904,0.9925411789081114,PASS,OK
F6717 - P7A12,CLWQHZN47,CLWQHZN47,48948,F6717,P7A12,,False,9910,9634,11,9623,276,0.001141789495536641,0.9721493440968718,0.027850655903128154,0.9997924019099025,PASS,OK
F6717 - P7B12,CLWQHZN47,CLWQHZN47,48948,F6717,P7B12,,False,9910,9657,491,9166,253,0.05084394739567153,0.9744702320887992,0.025529767911200808,0.6796106451278865,FAIL,elevated heterozygosity for inbred (5.1%); low concordance (68.0%)
F6717 - P7F11,CLWQHZN47,CLWQHZN47,48948,F6717,P7F11,,False,9910,9665,911,8754,245,0.09425763062597,0.9752774974772956,0.02472250252270434,0.7026383859286084,FAIL,elevated heterozygosity for inbred (9.4%); low concordance (70.3%)
F6717 - P7G11,CLWQHZN47,CLWQHZN47,48948,F6717,P7G11,,False,9910,9630,11,9619,280,0.001142263759086189,0.9717457114026236,0.028254288597376387,1.0,PASS,OK
F6717 - P7H11,CLWQHZN47,CLWQHZN47,48948,F6717,P7H11,,False,9910,9628,11,9617,282,0.001142501038637308,0.9715438950554995,0.028456104944500505,0.9998961362692148,PASS,OK
F6718 - P7C12,CLWQHZN47,CLWQHZN47,48948,F6718,P7C12,,False,9910,9595,1366,8229,315,0.1423658155289213,0.9682139253279516,0.031786074672048435,0.7246482542991142,FAIL,high heterozygosity for inbred (14.2%); low concordance (72.5%)
F6718 - P7D12,CLWQHZN47,CLWQHZN47,48948,F6718,P7D12,,False,9910,9652,363,9289,258,0.03760878574388728,0.9739656912209889,0.0260343087790111,0.6708454206382097,FAIL,low concordance (67.1%)
F6718 - P7E12,CLWQHZN47,CLWQHZN47,48948,F6718,P7E12,,False,9910,9632,11,9621,278,0.0011420265780730898,0.9719475277497477,0.02805247225025227,0.9997923588039868,PASS,OK
F6718 - P7F12,CLWQHZN47,CLWQHZN47,48948,F6718,P7F12,,False,9910,9679,1106,8573,231,0.11426800289286083,0.9766902119071644,0.02330978809283552,0.7512139683851637,FAIL,high heterozygosity for inbred (11.4%); low concordance (75.1%)
F6718 - P7G12,CLWQHZN47,CLWQHZN47,48948,F6718,P7G12,,False,9910,9667,1017,8650,243,0.10520326885279818,0.9754793138244198,0.02452068617558022,0.7130443777800766,FAIL,high heterozygosity for inbred (10.5%); low concordance (71.3%)
